location,bhk,total_sqft,bath,price
SARJAPUR ROAD,2,1229.0,2.0,70.0
SARJAPUR ROAD,3,1711.0,3.0,110.0
SARJAPUR ROAD,2,1050.0,2.0,63.5
SARJAPUR ROAD,2,1350.0,2.0,102.0
SARJAPUR ROAD,4,2990.0,4.0,240.0
SARJAPUR ROAD,3,1457.0,3.0,85.0
SARJAPUR ROAD,3,1685.0,3.0,135.0
SARJAPUR ROAD,3,1200.0,3.0,70.0
SARJAPUR ROAD,2,984.0,2.0,55.0
SARJAPUR ROAD,2,1320.0,2.0,100.0
SARJAPUR ROAD,3,1984.0,4.0,145.0
SARJAPUR ROAD,3,1550.0,2.0,89.0
SARJAPUR ROAD,4,2425.0,5.0,201.0
SARJAPUR ROAD,3,2070.0,4.0,160.0
SARJAPUR ROAD,3,1435.0,3.0,90.0
SARJAPUR ROAD,3,1693.0,3.0,125.0
SARJAPUR ROAD,3,1826.0,3.0,125.0
SARJAPUR ROAD,3,1660.0,3.0,116.0
SARJAPUR ROAD,3,1830.0,3.0,119.0
SARJAPUR ROAD,4,2900.0,4.0,240.0
SARJAPUR ROAD,2,1059.0,2.0,68.0
SARJAPUR ROAD,3,1157.0,2.0,74.0
SARJAPUR ROAD,3,1700.0,3.0,118.0
SARJAPUR ROAD,3,1691.0,3.0,120.0
SARJAPUR ROAD,2,1308.0,2.0,75.0
SARJAPUR ROAD,3,1580.0,3.0,125.0
SARJAPUR ROAD,3,1763.25,3.0,98.0
SARJAPUR ROAD,3,1550.0,2.0,98.0
SARJAPUR ROAD,2,984.0,2.0,59.0
SARJAPUR ROAD,3,1489.0,3.0,88.0
SARJAPUR ROAD,1,702.0,1.0,52.0
SARJAPUR ROAD,2,1242.0,2.0,75.0
SARJAPUR ROAD,3,2275.0,4.0,185.0
SARJAPUR ROAD,3,2100.0,3.0,135.0
SARJAPUR ROAD,3,1862.0,4.0,110.0
SARJAPUR ROAD,3,2275.0,4.0,175.0
SARJAPUR ROAD,2,1314.0,2.0,110.0
SARJAPUR ROAD,3,1787.0,3.0,116.0
SARJAPUR ROAD,3,1181.0,2.0,65.0
SARJAPUR ROAD,3,1691.0,3.0,100.0
SARJAPUR ROAD,2,1026.0,2.0,60.55
SARJAPUR ROAD,2,1350.0,2.0,85.0
SARJAPUR ROAD,3,1157.0,2.0,72.0
SARJAPUR ROAD,2,1019.0,2.0,62.0
SARJAPUR ROAD,4,3418.0,3.0,235.0
SARJAPUR ROAD,1,691.0,1.0,31.1
SARJAPUR ROAD,3,1881.0,3.0,145.0
SARJAPUR ROAD,3,2275.0,4.0,182.0
SARJAPUR ROAD,3,1881.0,3.0,145.0
SARJAPUR ROAD,4,2880.0,3.0,211.0
SARJAPUR ROAD,1,675.0,1.0,27.0
SARJAPUR ROAD,2,1346.0,2.0,74.03
SARJAPUR ROAD,2,1335.0,2.0,95.0
SARJAPUR ROAD,3,1680.0,3.0,126.0
SARJAPUR ROAD,3,1222.0,2.0,68.0
SARJAPUR ROAD,4,3420.0,4.0,225.0
SARJAPUR ROAD,3,1510.0,2.0,110.0
SARJAPUR ROAD,2,1242.0,2.0,78.0
SARJAPUR ROAD,2,1129.0,2.0,69.0
SARJAPUR ROAD,3,1850.0,3.0,140.0
SARJAPUR ROAD,3,1879.0,3.0,155.0
SARJAPUR ROAD,3,1157.0,2.0,75.0
SARJAPUR ROAD,4,2425.0,5.0,175.0
SARJAPUR ROAD,2,1323.0,2.0,74.0
SARJAPUR ROAD,3,2289.0,3.0,178.0
SARJAPUR ROAD,3,2100.0,3.0,130.0
SARJAPUR ROAD,1,702.0,1.0,35.8
SARJAPUR ROAD,2,1320.0,2.0,110.0
SARJAPUR ROAD,3,1800.0,3.0,128.0
SARJAPUR ROAD,3,2275.0,4.0,187.0
SARJAPUR ROAD,2,1026.0,2.0,60.8
SARJAPUR ROAD,2,1216.0,2.0,70.0
SARJAPUR ROAD,2,1112.0,2.0,62.0
SARJAPUR ROAD,3,1157.0,2.0,69.0
SARJAPUR ROAD,2,1026.0,2.0,60.8
SARJAPUR ROAD,3,1600.0,3.0,120.0
SARJAPUR ROAD,2,1346.0,2.0,74.03
SARJAPUR ROAD,1,475.0,1.0,26.0
SARJAPUR ROAD,3,1857.0,4.0,155.0
SARJAPUR ROAD,3,2089.0,3.0,148.0
SARJAPUR ROAD,3,1612.0,3.0,98.38
SARJAPUR ROAD,2,1290.0,2.0,88.0
SARJAPUR ROAD,2,1371.0,2.0,86.0
SARJAPUR ROAD,3,2140.0,3.0,139.0
SARJAPUR ROAD,3,2180.0,4.0,180.0
SARJAPUR ROAD,3,2206.0,4.0,180.0
SARJAPUR ROAD,3,1691.0,3.0,100.0
SARJAPUR ROAD,2,1367.0,2.0,80.0
SARJAPUR ROAD,3,1984.0,4.0,148.0
SARJAPUR ROAD,2,1346.0,2.0,74.03
SARJAPUR ROAD,2,1340.0,2.0,75.0
SARJAPUR ROAD,3,3500.0,3.0,275.0
SARJAPUR ROAD,2,1132.0,2.0,70.0
SARJAPUR ROAD,4,2425.0,5.0,195.0
SARJAPURA - ATTIBELE ROAD,3,1330.0,2.0,48.0
SARJAPURA - ATTIBELE ROAD,3,1329.0,2.0,45.95
SARJAPURA - ATTIBELE ROAD,2,829.0,2.0,22.8
SARJAPURA - ATTIBELE ROAD,3,2400.0,3.0,85.0
SARJAPURA - ATTIBELE ROAD,2,1033.0,2.0,28.41
SARJAPURA - ATTIBELE ROAD,3,1676.0,3.0,52.0
SARJAPURA - ATTIBELE ROAD,3,1800.0,3.0,90.0
SARJAPURA - ATTIBELE ROAD,2,1308.0,2.0,37.0
SARJAPURA - ATTIBELE ROAD,2,1073.0,2.0,31.77
SARJAPURA - ATTIBELE ROAD,3,1330.0,2.0,49.0
SARJAPURA - ATTIBELE ROAD,2,1090.0,2.0,37.0
SARJAPURA - ATTIBELE ROAD,2,1126.0,2.0,36.0
SARJAPURA - ATTIBELE ROAD,1,740.0,1.0,23.65
SARJAPURA - ATTIBELE ROAD,3,1555.0,3.0,52.0
SECTOR 1 HSR LAYOUT,3,1840.0,3.0,155.0
SECTOR 1 HSR LAYOUT,3,1533.0,3.0,150.0
SECTOR 1 HSR LAYOUT,2,600.0,2.0,120.0
SECTOR 1 HSR LAYOUT,1,6000.0,1.0,276.0
SECTOR 1 HSR LAYOUT,3,1804.0,3.0,150.0
SECTOR 1 HSR LAYOUT,3,1720.0,3.0,83.0
SECTOR 1 HSR LAYOUT,3,1684.0,3.0,86.0
SECTOR 2 HSR LAYOUT,2,1296.0,2.0,75.0
SECTOR 2 HSR LAYOUT,1,794.0,1.0,60.0
SECTOR 2 HSR LAYOUT,2,1143.0,2.0,65.0
SECTOR 2 HSR LAYOUT,3,1665.0,3.0,110.0
SECTOR 2 HSR LAYOUT,3,1512.0,3.0,80.0
SECTOR 2 HSR LAYOUT,2,1332.0,2.0,101.0
SECTOR 2 HSR LAYOUT,3,1600.0,3.0,90.0
SECTOR 2 HSR LAYOUT,2,1231.0,2.0,66.0
SECTOR 7 HSR LAYOUT,4,3000.0,5.0,275.0
SECTOR 7 HSR LAYOUT,2,1163.0,2.0,98.86
SECTOR 7 HSR LAYOUT,3,1760.0,3.0,145.0
SECTOR 7 HSR LAYOUT,3,3900.0,3.0,300.0
SECTOR 7 HSR LAYOUT,2,1163.0,2.0,98.86
SECTOR 7 HSR LAYOUT,2,1342.0,2.0,115.0
SECTOR 7 HSR LAYOUT,3,1760.0,3.0,160.0
SECTOR 7 HSR LAYOUT,3,1760.0,3.0,142.0
SECTOR 7 HSR LAYOUT,3,2400.0,2.0,195.0
SECTOR 7 HSR LAYOUT,3,1760.0,3.0,185.0
SECTOR 7 HSR LAYOUT,2,1162.0,2.0,98.77
SEEGEHALLI,2,901.0,2.0,35.14
SEEGEHALLI,2,800.0,1.0,50.0
SEEGEHALLI,2,1118.0,2.0,37.5
SEEGEHALLI,3,1200.0,2.0,62.0
SEEGEHALLI,2,1155.0,2.0,72.0
SEEGEHALLI,3,1830.0,4.0,82.0
SEEGEHALLI,3,4000.0,3.0,235.0
SEEGEHALLI,2,1096.0,2.0,41.0
SEEGEHALLI,2,920.0,2.0,27.0
SEEGEHALLI,3,1553.0,3.0,68.0
SEEGEHALLI,3,1639.0,3.0,120.0
SEEGEHALLI,3,3000.0,4.0,235.0
SEEGEHALLI,2,1134.0,2.0,45.0
SEEGEHALLI,3,1683.0,3.0,80.0
SEEGEHALLI,2,1176.0,2.0,50.0
SEEGEHALLI,3,3000.0,4.0,240.0
SHAMPURA,4,2650.0,4.0,150.0
SHAMPURA,2,1200.0,2.0,53.0
SHAMPURA,2,700.0,1.0,35.0
SHAMPURA,3,1400.0,3.0,70.0
SHAMPURA,3,1475.0,3.0,78.0
SHAMPURA,3,1700.0,3.0,75.0
SHIVAJI NAGAR,2,850.0,2.0,55.0
SHIVAJI NAGAR,2,1554.0,3.0,130.0
SHIVAJI NAGAR,1,3820.0,1.0,306.0
SHIVAJI NAGAR,2,703.0,2.0,49.5
SHIVAJI NAGAR,3,1460.0,2.0,90.0
SHIVAJI NAGAR,2,600.0,1.0,65.0
SINGASANDRA,2,1030.0,2.0,55.0
SINGASANDRA,2,1100.0,2.0,52.0
SINGASANDRA,2,1300.0,2.0,65.0
SINGASANDRA,2,1010.0,2.0,40.0
SINGASANDRA,2,1375.0,2.0,58.0
SINGASANDRA,2,1120.0,2.0,60.0
SINGASANDRA,3,1510.0,3.0,75.0
SINGASANDRA,2,1179.0,2.0,56.0
SINGASANDRA,2,1416.0,2.0,67.0
SINGASANDRA,3,1476.0,2.0,73.0
SINGASANDRA,2,1139.7,2.0,45.0
SINGASANDRA,2,1465.0,2.0,60.0
SINGASANDRA,3,1653.0,3.0,85.0
SOMASUNDARA PALYA,2,1255.0,2.0,67.0
SOMASUNDARA PALYA,2,1448.0,2.0,68.0
SOMASUNDARA PALYA,2,1178.0,2.0,73.0
SOMASUNDARA PALYA,2,1260.0,2.0,60.0
SOMASUNDARA PALYA,2,1033.0,2.0,48.0
SOMASUNDARA PALYA,2,1329.0,2.0,70.0
SOMASUNDARA PALYA,3,2372.0,3.0,140.0
SOMASUNDARA PALYA,2,1185.0,2.0,70.0
SOMASUNDARA PALYA,2,1200.0,2.0,75.0
SOMASUNDARA PALYA,4,2400.0,3.0,140.0
SOMASUNDARA PALYA,3,1650.0,3.0,95.0
SOMASUNDARA PALYA,2,1186.0,2.0,72.0
SOMPURA,2,825.0,2.0,33.0
SOMPURA,3,1025.0,2.0,37.0
SOMPURA,2,1020.0,2.0,41.0
SOMPURA,2,1126.0,2.0,39.0
SOMPURA,2,825.0,2.0,32.0
SOMPURA,3,1360.0,2.0,45.0
SOMPURA,3,1350.0,2.0,47.0
SOMPURA,4,2150.0,3.0,85.0
SONNENAHALLI,2,896.0,2.0,43.75
SONNENAHALLI,2,1120.0,2.0,43.0
SONNENAHALLI,2,1100.0,2.0,44.0
SONNENAHALLI,2,1011.0,2.0,50.53
SONNENAHALLI,1,615.0,1.0,30.715
SONNENAHALLI,3,1484.0,3.0,74.18
SONNENAHALLI,3,1610.0,3.0,80.48
SONNENAHALLI,3,1415.0,2.0,65.0
SONNENAHALLI,2,1268.0,2.0,58.0
SONNENAHALLI,2,1268.0,2.0,56.0
SONNENAHALLI,1,605.0,1.0,30.24
SONNENAHALLI,3,1484.0,3.0,75.0
SUBRAMANYAPURA,2,929.0,2.0,50.17
SUBRAMANYAPURA,2,1200.0,2.0,52.0
SUBRAMANYAPURA,2,975.0,2.0,58.0
SUBRAMANYAPURA,2,1277.0,2.0,55.0
SUBRAMANYAPURA,2,985.0,2.0,58.0
SUBRAMANYAPURA,3,1245.0,2.0,68.0
SUBRAMANYAPURA,2,1313.0,2.0,73.0
SUBRAMANYAPURA,2,1313.0,2.0,66.5
SUBRAMANYAPURA,3,1255.0,2.0,79.0
SUBRAMANYAPURA,3,1330.0,3.0,72.0
SUBRAMANYAPURA,2,929.0,2.0,48.0
SUBRAMANYAPURA,2,950.0,2.0,55.0
SUBRAMANYAPURA,2,929.0,2.0,56.0
SUBRAMANYAPURA,3,1260.0,2.0,76.0
SUBRAMANYAPURA,2,960.0,2.0,55.0
SUBRAMANYAPURA,3,1260.0,2.0,73.0
SUBRAMANYAPURA,3,1278.0,3.0,70.0
SUBRAMANYAPURA,2,929.0,2.0,49.0
SUBRAMANYAPURA,3,1260.0,2.0,75.0
SUBRAMANYAPURA,2,1000.0,2.0,45.0
SUBRAMANYAPURA,2,929.0,1.0,51.0
SUBRAMANYAPURA,3,1880.0,3.0,110.0
SULTAN PALAYA,3,1700.0,3.0,120.0
SULTAN PALAYA,2,1100.0,2.0,45.0
SULTAN PALAYA,2,900.0,2.0,45.0
SULTAN PALAYA,2,870.0,2.0,65.0
SULTAN PALAYA,3,1765.0,3.0,80.0
SULTAN PALAYA,3,1713.0,3.0,125.0
SULTAN PALAYA,2,1009.0,2.0,65.0
SULTAN PALAYA,4,5000.0,5.0,325.0
SULTAN PALAYA,2,1070.0,2.0,49.0
TALAGHATTAPURA,3,1868.0,3.0,131.0
TALAGHATTAPURA,3,2039.0,3.0,120.0
TALAGHATTAPURA,3,2106.0,3.0,126.0
TALAGHATTAPURA,3,1868.0,3.0,121.0
TALAGHATTAPURA,3,1868.0,3.0,135.0
TALAGHATTAPURA,3,1868.0,3.0,120.0
TALAGHATTAPURA,3,1804.0,3.0,115.0
TALAGHATTAPURA,3,2254.0,3.0,153.0
TALAGHATTAPURA,3,2106.0,3.0,148.0
TALAGHATTAPURA,3,2273.0,3.0,159.0
TALAGHATTAPURA,3,2099.0,3.0,147.0
TALAGHATTAPURA,2,1100.0,2.0,50.0
TALAGHATTAPURA,2,1100.0,2.0,49.49
TALAGHATTAPURA,3,1575.0,3.0,80.0
TALAGHATTAPURA,3,2273.0,3.0,145.0
TALAGHATTAPURA,2,1175.0,2.0,62.0
TALAGHATTAPURA,3,1804.0,3.0,127.0
TALAGHATTAPURA,2,1062.0,2.0,42.48
TALAGHATTAPURA,3,2039.0,3.0,122.0
TALAGHATTAPURA,3,1800.0,3.0,84.0
TALAGHATTAPURA,3,2265.0,3.0,159.0
TALAGHATTAPURA,3,2099.0,3.0,134.0
TC PALAYA,3,1475.0,3.0,98.0
TC PALAYA,2,1200.0,2.0,60.0
TC PALAYA,2,1240.0,2.0,60.0
TC PALAYA,3,1500.0,2.0,100.0
TC PALAYA,2,1200.0,2.0,65.0
TC PALAYA,2,1200.0,2.0,70.0
TC PALAYA,2,900.0,2.0,55.0
TC PALAYA,4,4800.0,3.0,302.0
TC PALAYA,2,1000.0,2.0,64.0
TC PALAYA,2,1200.0,2.0,66.0
TC PALAYA,2,1200.0,2.0,65.0
TC PALAYA,2,1500.0,2.0,75.0
TC PALAYA,2,1000.0,2.0,70.0
TC PALAYA,2,1100.0,2.0,65.0
TC PALAYA,2,1800.0,2.0,80.0
TC PALAYA,2,1200.0,2.0,70.0
TC PALAYA,1,1350.0,1.0,55.0
TC PALAYA,2,1082.0,2.0,64.0
TC PALAYA,2,1152.0,2.0,55.0
THANISANDRA,1,510.0,1.0,25.25
THANISANDRA,2,1296.0,2.0,80.0
THANISANDRA,3,2144.0,3.0,145.0
THANISANDRA,1,445.0,1.0,28.0
THANISANDRA,2,1296.0,2.0,83.0
THANISANDRA,3,2144.0,3.0,135.0
THANISANDRA,2,1093.0,2.0,70.0
THANISANDRA,3,1265.0,2.0,79.0
THANISANDRA,3,1651.0,3.0,97.38
THANISANDRA,2,1265.0,2.0,85.0
THANISANDRA,1,510.0,1.0,25.25
THANISANDRA,3,1564.0,3.0,101.0
THANISANDRA,3,1847.0,3.0,123.0
THANISANDRA,3,1697.0,3.0,114.0
THANISANDRA,6,3500.0,5.0,160.0
THANISANDRA,3,1573.0,3.0,95.0
THANISANDRA,3,1917.0,3.0,122.0
THANISANDRA,1,693.0,1.0,34.3
THANISANDRA,2,1098.0,2.0,68.0
THANISANDRA,1,760.0,1.0,50.3
THANISANDRA,3,1697.0,3.0,115.0
THANISANDRA,1,1380.0,1.0,62.1
THANISANDRA,1,923.0,1.0,60.84
THANISANDRA,1,923.0,1.0,45.69
THANISANDRA,3,1874.0,4.0,130.0
THANISANDRA,3,1698.0,3.0,102.0
THANISANDRA,3,1411.0,3.0,93.04
THANISANDRA,3,1996.0,3.0,135.0
THANISANDRA,3,1801.0,3.0,115.0
THANISANDRA,2,1265.0,2.0,82.0
THANISANDRA,3,1917.0,4.0,113.0
THANISANDRA,1,662.0,1.0,42.0
THANISANDRA,3,1948.0,3.0,130.0
THANISANDRA,2,965.0,2.0,67.0
THANISANDRA,2,1098.0,2.0,74.0
THANISANDRA,3,1564.0,3.0,104.0
THANISANDRA,3,2127.0,3.0,135.0
THANISANDRA,2,1276.0,2.0,75.0
THANISANDRA,1,693.0,1.0,34.3
THANISANDRA,2,1265.0,2.0,78.0
THANISANDRA,2,934.0,2.0,55.0
THANISANDRA,2,1056.0,2.0,68.0
THANISANDRA,3,1595.0,3.0,110.0
THANISANDRA,3,1411.0,3.0,93.15
THANISANDRA,2,1093.0,2.0,68.1
THANISANDRA,2,1093.0,2.0,72.0
THANISANDRA,3,1698.0,3.0,107.0
THANISANDRA,3,1564.0,3.0,105.0
THANISANDRA,2,1265.0,2.0,83.0
THANISANDRA,1,784.0,1.0,35.285
THANISANDRA,2,965.0,2.0,56.0
THANISANDRA,3,1546.0,3.0,95.0
THANISANDRA,1,777.0,1.0,38.535
THANISANDRA,3,1697.0,3.0,110.0
THANISANDRA,3,1492.0,3.0,88.0
THANISANDRA,3,2072.0,3.0,122.0
THANISANDRA,3,1880.0,3.0,120.0
THANISANDRA,1,760.0,1.0,50.0
THANISANDRA,3,1800.0,4.0,125.0
THANISANDRA,1,933.0,2.0,58.0
THANISANDRA,3,1917.0,3.0,110.0
THANISANDRA,3,1996.0,4.0,123.0
THANISANDRA,2,1183.0,2.0,77.25
THANISANDRA,3,1491.0,3.0,88.0
THANISANDRA,1,662.0,1.0,29.0
THANISANDRA,3,1564.0,3.0,100.0
THANISANDRA,1,662.0,1.0,45.0
THANISANDRA,3,1573.0,3.0,98.0
THANISANDRA,3,1262.0,2.0,83.0
THANISANDRA,2,1056.0,2.0,65.0
THANISANDRA,3,1702.0,3.0,115.0
THANISANDRA,2,1343.0,2.0,75.0
THANISANDRA,3,1935.0,4.0,122.0
THANISANDRA,2,933.0,2.0,55.0
THANISANDRA,2,1183.0,2.0,77.3
THANISANDRA,1,662.0,1.0,38.0
THANISANDRA,2,1265.0,2.0,72.0
THANISANDRA,3,1595.0,3.0,105.0
THANISANDRA,1,580.0,1.0,27.5
THANISANDRA,3,2087.0,4.0,139.0
THANISANDRA,2,1098.0,2.0,71.0
THANISANDRA,3,1411.0,3.0,93.25
THANISANDRA,3,1732.0,3.0,112.0
THANISANDRA,1,933.0,1.0,61.0
THANISANDRA,3,1702.0,3.0,107.0
THANISANDRA,1,747.0,1.0,34.355
THANISANDRA,3,2030.0,4.0,125.0
THANISANDRA,1,663.0,1.0,46.0
THANISANDRA,4,1948.0,4.0,129.0
THANISANDRA,3,1573.0,3.0,90.0
THANISANDRA,2,1056.0,2.0,70.0
THANISANDRA,3,1595.0,3.0,96.0
THANISANDRA,2,1245.0,2.0,83.05
THANISANDRA,3,1261.0,2.0,80.0
THANISANDRA,3,1884.0,4.0,117.0
THANISANDRA,2,965.0,2.0,54.0
THANISANDRA,3,1930.0,4.0,122.0
THANISANDRA,1,777.0,1.0,38.46
THANISANDRA,3,1930.0,4.0,120.0
THANISANDRA,1,760.0,1.0,50.4
THANISANDRA,1,663.0,1.0,32.82
THANISANDRA,3,1801.0,3.0,115.0
THANISANDRA,2,1305.0,2.0,90.0
THANISANDRA,3,1965.0,4.0,125.0
THANISANDRA,3,1573.0,3.0,100.0
THANISANDRA,4,1917.0,4.0,130.0
THIGALARAPALYA,2,1297.0,2.0,103.0
THIGALARAPALYA,2,1418.0,2.0,95.0
THIGALARAPALYA,2,1418.0,2.0,103.0
THIGALARAPALYA,2,1418.0,2.0,101.0
THIGALARAPALYA,2,1418.0,2.0,104.0
THIGALARAPALYA,3,2072.0,4.0,159.0
THIGALARAPALYA,2,1418.0,2.0,106.0
THIGALARAPALYA,2,1418.0,2.0,105.0
THIGALARAPALYA,3,2072.0,4.0,155.0
THIGALARAPALYA,3,1830.0,4.0,135.0
THIGALARAPALYA,3,2072.0,4.0,160.0
THIGALARAPALYA,3,2072.0,4.0,153.0
THIGALARAPALYA,3,2072.0,4.0,157.0
THIGALARAPALYA,2,1418.0,2.0,105.0
THIGALARAPALYA,4,3362.0,5.0,249.0
THIGALARAPALYA,4,4190.0,4.0,325.0
THIGALARAPALYA,2,1400.0,2.0,105.0
THIGALARAPALYA,2,1297.0,2.0,98.0
THUBARAHALLI,4,3800.0,4.0,239.0
THUBARAHALLI,2,1200.0,2.0,78.0
THUBARAHALLI,2,1128.0,2.0,75.0
THUBARAHALLI,2,1185.0,2.0,65.0
THUBARAHALLI,2,975.0,2.0,55.0
THUBARAHALLI,2,1330.0,2.0,75.0
THUBARAHALLI,2,1085.0,2.0,70.0
THUBARAHALLI,2,1216.0,2.0,80.0
THUBARAHALLI,2,1200.0,2.0,79.0
THUBARAHALLI,2,1200.0,2.0,80.0
THUBARAHALLI,2,1200.0,2.0,79.55
THUBARAHALLI,3,2625.0,3.0,175.0
THUBARAHALLI,2,975.0,2.0,50.0
THUBARAHALLI,3,1584.0,3.0,101.0
THYAGARAJA NAGAR,1,800.0,1.0,100.0
THYAGARAJA NAGAR,5,2000.0,4.0,145.0
THYAGARAJA NAGAR,3,1270.0,2.0,95.25
THYAGARAJA NAGAR,2,1040.0,2.0,68.0
TINDLU,3,1500.0,2.0,87.0
TINDLU,7,7500.0,7.0,400.0
TINDLU,3,1357.0,2.0,65.0
TINDLU,3,1500.0,3.0,87.0
TINDLU,3,1370.07,3.0,65.0
TINDLU,2,1165.0,2.0,59.8
TINDLU,2,1050.0,2.0,55.0
TINDLU,2,1100.0,2.0,55.0
TUMKUR ROAD,3,1500.0,3.0,95.0
TUMKUR ROAD,3,1779.0,3.0,112.0
TUMKUR ROAD,3,1586.0,3.0,100.0
TUMKUR ROAD,2,1098.0,2.0,72.0
TUMKUR ROAD,3,1354.0,3.0,90.0
TUMKUR ROAD,3,1240.0,2.0,84.0
TUMKUR ROAD,2,1239.0,2.0,82.0
TUMKUR ROAD,2,1246.0,2.0,82.0
TUMKUR ROAD,3,1500.0,3.0,100.0
TUMKUR ROAD,3,1416.0,3.0,94.0
TUMKUR ROAD,2,1027.0,2.0,60.0
TUMKUR ROAD,2,1027.0,2.0,68.62
TUMKUR ROAD,3,1459.0,2.0,95.0
TUMKUR ROAD,2,992.0,2.0,60.0
TUMKUR ROAD,2,1066.0,2.0,52.5
TUMKUR ROAD,3,1240.0,2.0,79.0
TUMKUR ROAD,3,1441.0,2.0,95.0
TUMKUR ROAD,3,1240.0,2.0,83.0
TUMKUR ROAD,2,1027.0,2.0,67.0
TUMKUR ROAD,3,1354.0,3.0,85.86
ULSOOR,3,2135.0,3.0,215.0
ULSOOR,2,1275.0,2.0,120.0
ULSOOR,3,1020.0,3.0,110.0
ULSOOR,2,1200.0,2.0,60.0
ULSOOR,2,1180.0,2.0,100.0
ULSOOR,3,1340.0,3.0,90.0
ULSOOR,3,1500.0,2.0,125.0
ULSOOR,3,2000.0,3.0,185.0
ULSOOR,2,1255.0,2.0,120.0
ULSOOR,3,1685.0,4.0,185.0
ULSOOR,3,2135.0,3.0,170.0
ULSOOR,2,1160.0,2.0,130.0
UTTARAHALLI,3,1440.0,2.0,62.0
UTTARAHALLI,2,1143.0,2.0,45.0
UTTARAHALLI,2,1020.0,2.0,45.0
UTTARAHALLI,2,1286.0,2.0,63.0
UTTARAHALLI,2,1101.0,2.0,45.0
UTTARAHALLI,2,1345.0,2.0,67.0
UTTARAHALLI,2,1175.0,2.0,47.0
UTTARAHALLI,3,1390.0,2.0,62.55
UTTARAHALLI,3,1330.0,2.0,56.0
UTTARAHALLI,2,1008.0,2.0,45.0
UTTARAHALLI,3,1390.0,2.0,60.47
UTTARAHALLI,3,1617.0,3.0,66.68
UTTARAHALLI,2,1150.0,2.0,49.0
UTTARAHALLI,2,1200.0,2.0,44.0
UTTARAHALLI,2,882.0,2.0,30.0
UTTARAHALLI,2,993.0,2.0,39.71
UTTARAHALLI,2,1045.0,2.0,45.0
UTTARAHALLI,2,850.0,2.0,37.93
UTTARAHALLI,6,3600.0,6.0,120.0
UTTARAHALLI,3,1788.0,3.0,98.34
UTTARAHALLI,3,1345.0,2.0,57.0
UTTARAHALLI,2,1089.0,2.0,43.55
UTTARAHALLI,2,1279.0,2.0,48.0
UTTARAHALLI,3,1425.0,2.0,64.0
UTTARAHALLI,2,1155.0,2.0,40.42
UTTARAHALLI,2,1050.0,2.0,42.0
UTTARAHALLI,3,1300.0,2.0,55.0
UTTARAHALLI,3,1250.0,2.0,55.0
UTTARAHALLI,3,1700.0,3.0,88.0
UTTARAHALLI,3,1200.0,3.0,50.0
UTTARAHALLI,2,1085.0,2.0,43.0
UTTARAHALLI,2,1175.0,2.0,47.0
UTTARAHALLI,3,1689.28,3.0,91.2
UTTARAHALLI,2,1137.0,2.0,63.0
UTTARAHALLI,3,1315.0,2.0,74.0
UTTARAHALLI,3,1215.0,2.0,52.85
UTTARAHALLI,2,1325.0,2.0,53.0
UTTARAHALLI,3,1300.0,2.0,60.0
UTTARAHALLI,2,850.0,2.0,35.0
UTTARAHALLI,3,1627.86,3.0,88.0
UTTARAHALLI,3,1360.0,2.0,61.2
UTTARAHALLI,1,661.0,1.0,36.0
UTTARAHALLI,2,1134.0,2.0,45.36
UTTARAHALLI,3,1320.0,2.0,55.44
UTTARAHALLI,3,1390.0,2.0,61.16
UTTARAHALLI,2,1090.0,2.0,45.0
UTTARAHALLI,2,1123.0,2.0,48.0
UTTARAHALLI,3,1329.0,2.0,56.0
UTTARAHALLI,2,938.0,2.0,35.0
UTTARAHALLI,2,1100.0,1.0,45.0
UTTARAHALLI,2,1125.0,2.0,47.0
UTTARAHALLI,3,1685.0,3.0,85.0
UTTARAHALLI,3,1390.0,2.0,62.55
UTTARAHALLI,2,1180.0,2.0,41.3
UTTARAHALLI,2,1380.0,2.0,42.0
UTTARAHALLI,3,1737.0,2.0,95.0
UTTARAHALLI,2,1160.0,2.0,45.0
UTTARAHALLI,3,1280.0,2.0,60.0
UTTARAHALLI,2,1190.0,2.0,53.55
UTTARAHALLI,3,1330.0,2.0,57.0
UTTARAHALLI,3,1560.0,3.0,74.0
UTTARAHALLI,2,1125.0,2.0,48.0
UTTARAHALLI,3,1320.0,2.0,55.44
UTTARAHALLI,2,1160.0,2.0,40.6
UTTARAHALLI,2,1065.0,2.0,42.59
UTTARAHALLI,2,1075.0,2.0,46.76
UTTARAHALLI,2,1155.0,2.0,40.6
UTTARAHALLI,3,1215.0,2.0,52.85
UTTARAHALLI,2,1002.0,2.0,40.08
UTTARAHALLI,2,1002.0,2.0,40.08
UTTARAHALLI,2,1075.0,2.0,40.0
UTTARAHALLI,2,1155.0,2.0,40.43
UTTARAHALLI,2,1025.0,2.0,35.88
UTTARAHALLI,2,1125.0,2.0,47.65
UTTARAHALLI,2,1300.0,2.0,55.0
UTTARAHALLI,2,1025.0,2.0,35.88
UTTARAHALLI,2,980.0,2.0,45.0
UTTARAHALLI,3,1525.0,2.0,62.82
UTTARAHALLI,3,1265.0,2.0,65.0
UTTARAHALLI,2,1213.0,2.0,48.0
UTTARAHALLI,2,900.0,2.0,35.0
UTTARAHALLI,2,1065.0,2.0,42.6
UTTARAHALLI,3,1270.0,2.0,55.25
UTTARAHALLI,3,1270.0,2.0,55.25
UTTARAHALLI,2,1107.0,2.0,45.0
